,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
515,Aventura At Maryland Oaks Apartments,2100 E Aventura Way,C1,"1,272 sqft",3bd,2ba,"Contact$1,550",Saint Louis,MO,63146,"Introducing... Aventura at Maryland Oaks. This new modern community is conveniently located in the heart of West County St. Louis, at the intersection of I-270 and I-364. Indulge in a host of thoughtfully designed amenities including our resort inspired pool, poolside fire pit, pet friendly dog park, on-demand fitness studio, 24-hour fitness center, elegant social room, coffee cafe, business center, card room and more.Come see what you've been missingPet Policy: 2 cats allowed. $200 deposit. One-time $150 fee. $25/mo pet rent per pet. 2 dogs 60 lb. weight limit with same fees. Dogs (over 30 lbs) are welcome on the 1st floor only.Lease Details: 12","Heating: Electric ,Year Built: 2018 ,Property Type: Apartment ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Balcony ,Barbeque Area ,Patio ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-maryland-oaks-2100-e-aventura-way-saint-louis-mo-63146--2349110786,2020-11-17
516,Whispering Hills Apartments,12545 Markaire Dr,Woodwind,696 sqft,1bd,1ba,"Contact$1,070",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
517,Whispering Hills Apartments,12545 Markaire Dr,Woodland,800 sqft,1bd,1ba,"Contact$1,125",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
518,Whispering Hills Apartments,12545 Markaire Dr,Woodridge,956 sqft,1bd,1ba,"Contact$1,225",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
519,Whispering Hills Apartments,12545 Markaire Dr,Woodlark,"1,080 sqft",1bd,1ba,"Contact$1,100",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
520,Whispering Hills Apartments,12545 Markaire Dr,Highland,"1,600 sqft",2bd,1.5ba,"Contact$1,560",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
521,Whispering Hills Apartments,12545 Markaire Dr,Windsong,"1,080 sqft",2bd,2ba,"Contact$1,285",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
522,Whispering Hills Apartments,12545 Markaire Dr,Brookview,"1,350 sqft",2bd,2ba,"Contact$1,435",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
523,Whispering Hills Apartments,12545 Markaire Dr,Willow,"1,500 sqft",2bd,2.5ba,"Contact$1,455",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
524,Whispering Hills Apartments,12545 Markaire Dr,Meadowbrook,"2,040 sqft",3bd,2.5ba,"Contact$1,805",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
525,Whispering Hills Apartments,12545 Markaire Dr,Heatherbrook,"2,040 sqft",4bd,2.5ba,"Contact$1,855",Saint Louis,MO,63146,"Find luxury apartments and town homes in Creve Coeur, MO at Whispering Hills! With the variety of one, two, three, and four bedroom floor plans that were designed with the resident in mind, you will be able to find the one that is just right for you! Our beautiful apartments and town homes come equipped with a full appliance package, ceiling fans, expansive closet and storage space, private patio and balcony, washer and dryer, and much more in select apartment homes!Nestled in the scenic area of Creve Coeur, Whispering Hills Apartments and Town Homes provides residents with a beautiful, natural setting along with some of the best amenities you can find! Take a dip in one of our two outdoor pools, swim laps in our 25-meter indoor pool, relax at one of our sundecks or next to one of the sparkling lakes! Relieve stress in our state-of-the-art fitness center or take a walk along our community trail! Challenge your friends and neighbors to a game of tennis or sand volleyball! You have to come out and visit to see all of the amazing amenities you will have access to when you call Whispering Hills home!Conveniently located near Highways 270, 141, and 40, and right in-between Olive and Page, residents have access to all of the finest dining, great shopping, and tons of entertainment that the city of St. Louis has to offer!Stop searching and start living at Whispering Hills Apartments and Town Homes in Creve Coeur, MO! Call today and schedule a tour to find your new home!","Heating: Electric, Gas ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center ,Sauna ,Tennis Court",https://www.trulia.com/c/mo/saint-louis/whispering-hills-apartments-12545-markaire-dr-saint-louis-mo-63146--2060177924,2020-11-17
526,Park Royal Apartments,4605 Lindell Blvd,Two Bedroom w/Balcony ,"1,601 sqft",2bd,2ba,"Contact$1,595",Saint Louis,MO,63108,"Central West End's President and Park Royal apartments offer various floor plans, from studios to one and two bedroom apartments to two bed plus den units. Features and amenities include 9 foot ceilings with ornate crown molding, electronic entry with an intercom system, balconies with spectacular views, reserved indoor parking, laundry facilities, a weight room and bicycle storage. Minutes from Forest Park, St. Louis University, Washington University, hospitals, restaurants, and shopping. The President and Park Royal stand side by side, linked by an underground parking garage. Bianco Properties have managed the President since 1973, and purchased Park Royal in 1995. Both buildings were built in the late 20's and the early 30's. We overlook Forest Park, Clayton and downtown St. Louis. We are located in the historical CWE area. We offer screened balconies on the upper floors that overlook trees and rooftops of elegant homes on Maryland. Entering the lobby of either building is like stepping into an F. Scott Fitzgerald novel. The history of the building still remains in the plush lobbies. You will see crown molding covering the walls and high ceilings. Ballrooms, libraries, and spacious homes high above the skyline - these St. Louis luxury towers offer a perspective seldom found elsewhere.","Views ,Year Built: 1930 ,Property Type: Apartment ,Dishwasher ,Disposal ,Laundry Facilities ,Refrigerator ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Patio ,Assigned Parking Space ,Ceiling Fan ,Garage ,Parking: Garage Attached, Garage Detached ,Cats, dogs allowed ,Fitness Center ,Intercom",https://www.trulia.com/c/mo/saint-louis/park-royal-4605-lindell-blvd-saint-louis-mo-63108--2059883254,2020-11-17
527,Park Royal Apartments,4605 Lindell Blvd,Two Bedroom,"1,796 sqft",2bd,2ba,"Contact$1,785",Saint Louis,MO,63108,"Central West End's President and Park Royal apartments offer various floor plans, from studios to one and two bedroom apartments to two bed plus den units. Features and amenities include 9 foot ceilings with ornate crown molding, electronic entry with an intercom system, balconies with spectacular views, reserved indoor parking, laundry facilities, a weight room and bicycle storage. Minutes from Forest Park, St. Louis University, Washington University, hospitals, restaurants, and shopping. The President and Park Royal stand side by side, linked by an underground parking garage. Bianco Properties have managed the President since 1973, and purchased Park Royal in 1995. Both buildings were built in the late 20's and the early 30's. We overlook Forest Park, Clayton and downtown St. Louis. We are located in the historical CWE area. We offer screened balconies on the upper floors that overlook trees and rooftops of elegant homes on Maryland. Entering the lobby of either building is like stepping into an F. Scott Fitzgerald novel. The history of the building still remains in the plush lobbies. You will see crown molding covering the walls and high ceilings. Ballrooms, libraries, and spacious homes high above the skyline - these St. Louis luxury towers offer a perspective seldom found elsewhere.","Views ,Year Built: 1930 ,Property Type: Apartment ,Dishwasher ,Disposal ,Laundry Facilities ,Refrigerator ,Fireplace ,Balcony ,Barbeque Area ,Deck ,Patio ,Assigned Parking Space ,Ceiling Fan ,Garage ,Parking: Garage Attached, Garage Detached ,Cats, dogs allowed ,Fitness Center ,Intercom",https://www.trulia.com/c/mo/saint-louis/park-royal-4605-lindell-blvd-saint-louis-mo-63108--2059883254,2020-11-17
528,Aventura at Forest Park Apartments,4431 Chouteau Ave,A1,801 sqft,1bd,1ba,"Contact$1,295",Saint Louis,MO,63110,"Located in St. Louis' vibrant Forest Park Southeast neighborhood, Aventura at Forest Park is St. Louis' newest apartment and townhome community. Aventura at Forest Park consists of 150 luxury apartments and townhomes with easy access to Barnes-Jewish Hospital, Washington University School of Medicine and Forest Park via a pedestrian bridge just one block away.Forest Park is known as the ""Heart of St. Louis"" and is home to many world renowned attractions including the St. Louis Zoo, the St. Louis Art Museum, the St. Louis Science Center and the Muny, which is America's oldest and largest outdoor theater. Forest Park also features two public golf courses, a skating rink, and mile after mile of paved running and biking trails.The Aventura at Forest Park luxury apartments and townhomes are just steps away from BJC and WUSM campuses and the St. Louis College of Pharmacy, the Central Institute for the Deaf, the Cortex Bio-Technology District, the Metro Link and other public transportation. Direct highway access to I-64/40 makes driving fast and easy to Downtown St. Louis, Clayton, St. Louis University, St. Louis University Hospital, and Lambert International Airport.","Heating: Electric ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Gated Entry ,Balcony ,Barbeque Area ,Garden ,Lawn ,Patio ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-forest-park-4431-chouteau-ave-saint-louis-mo-63110--2059899003,2020-11-17
529,Aventura at Forest Park Apartments,4431 Chouteau Ave,A1,801 sqft,1bd,1ba,"Contact$1,350",Saint Louis,MO,63110,"Located in St. Louis' vibrant Forest Park Southeast neighborhood, Aventura at Forest Park is St. Louis' newest apartment and townhome community. Aventura at Forest Park consists of 150 luxury apartments and townhomes with easy access to Barnes-Jewish Hospital, Washington University School of Medicine and Forest Park via a pedestrian bridge just one block away.Forest Park is known as the ""Heart of St. Louis"" and is home to many world renowned attractions including the St. Louis Zoo, the St. Louis Art Museum, the St. Louis Science Center and the Muny, which is America's oldest and largest outdoor theater. Forest Park also features two public golf courses, a skating rink, and mile after mile of paved running and biking trails.The Aventura at Forest Park luxury apartments and townhomes are just steps away from BJC and WUSM campuses and the St. Louis College of Pharmacy, the Central Institute for the Deaf, the Cortex Bio-Technology District, the Metro Link and other public transportation. Direct highway access to I-64/40 makes driving fast and easy to Downtown St. Louis, Clayton, St. Louis University, St. Louis University Hospital, and Lambert International Airport.","Heating: Electric ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Gated Entry ,Balcony ,Barbeque Area ,Garden ,Lawn ,Patio ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-forest-park-4431-chouteau-ave-saint-louis-mo-63110--2059899003,2020-11-17
530,Aventura at Forest Park Apartments,4431 Chouteau Ave,B1,"1,077 sqft",2bd,2ba,"Contact$1,650",Saint Louis,MO,63110,"Located in St. Louis' vibrant Forest Park Southeast neighborhood, Aventura at Forest Park is St. Louis' newest apartment and townhome community. Aventura at Forest Park consists of 150 luxury apartments and townhomes with easy access to Barnes-Jewish Hospital, Washington University School of Medicine and Forest Park via a pedestrian bridge just one block away.Forest Park is known as the ""Heart of St. Louis"" and is home to many world renowned attractions including the St. Louis Zoo, the St. Louis Art Museum, the St. Louis Science Center and the Muny, which is America's oldest and largest outdoor theater. Forest Park also features two public golf courses, a skating rink, and mile after mile of paved running and biking trails.The Aventura at Forest Park luxury apartments and townhomes are just steps away from BJC and WUSM campuses and the St. Louis College of Pharmacy, the Central Institute for the Deaf, the Cortex Bio-Technology District, the Metro Link and other public transportation. Direct highway access to I-64/40 makes driving fast and easy to Downtown St. Louis, Clayton, St. Louis University, St. Louis University Hospital, and Lambert International Airport.","Heating: Electric ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Gated Entry ,Balcony ,Barbeque Area ,Garden ,Lawn ,Patio ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-forest-park-4431-chouteau-ave-saint-louis-mo-63110--2059899003,2020-11-17
531,Aventura at Forest Park Apartments,4431 Chouteau Ave,B2,"1,205 sqft",2bd,2ba,"Contact$1,745",Saint Louis,MO,63110,"Located in St. Louis' vibrant Forest Park Southeast neighborhood, Aventura at Forest Park is St. Louis' newest apartment and townhome community. Aventura at Forest Park consists of 150 luxury apartments and townhomes with easy access to Barnes-Jewish Hospital, Washington University School of Medicine and Forest Park via a pedestrian bridge just one block away.Forest Park is known as the ""Heart of St. Louis"" and is home to many world renowned attractions including the St. Louis Zoo, the St. Louis Art Museum, the St. Louis Science Center and the Muny, which is America's oldest and largest outdoor theater. Forest Park also features two public golf courses, a skating rink, and mile after mile of paved running and biking trails.The Aventura at Forest Park luxury apartments and townhomes are just steps away from BJC and WUSM campuses and the St. Louis College of Pharmacy, the Central Institute for the Deaf, the Cortex Bio-Technology District, the Metro Link and other public transportation. Direct highway access to I-64/40 makes driving fast and easy to Downtown St. Louis, Clayton, St. Louis University, St. Louis University Hospital, and Lambert International Airport.","Heating: Electric ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Gated Entry ,Balcony ,Barbeque Area ,Garden ,Lawn ,Patio ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-forest-park-4431-chouteau-ave-saint-louis-mo-63110--2059899003,2020-11-17
532,Aventura at Forest Park Apartments,4431 Chouteau Ave,Tower Townhome,"1,373 sqft",2bd,2.5ba,"Contact$1,900",Saint Louis,MO,63110,"Located in St. Louis' vibrant Forest Park Southeast neighborhood, Aventura at Forest Park is St. Louis' newest apartment and townhome community. Aventura at Forest Park consists of 150 luxury apartments and townhomes with easy access to Barnes-Jewish Hospital, Washington University School of Medicine and Forest Park via a pedestrian bridge just one block away.Forest Park is known as the ""Heart of St. Louis"" and is home to many world renowned attractions including the St. Louis Zoo, the St. Louis Art Museum, the St. Louis Science Center and the Muny, which is America's oldest and largest outdoor theater. Forest Park also features two public golf courses, a skating rink, and mile after mile of paved running and biking trails.The Aventura at Forest Park luxury apartments and townhomes are just steps away from BJC and WUSM campuses and the St. Louis College of Pharmacy, the Central Institute for the Deaf, the Cortex Bio-Technology District, the Metro Link and other public transportation. Direct highway access to I-64/40 makes driving fast and easy to Downtown St. Louis, Clayton, St. Louis University, St. Louis University Hospital, and Lambert International Airport.","Heating: Electric ,Views ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Disposal ,Dryer ,Microwave ,Refrigerator ,Washer ,Air Conditioning ,Disabled Access ,Gated Entry ,Balcony ,Barbeque Area ,Garden ,Lawn ,Patio ,Assigned Parking Space ,Ceiling Fan ,Parking: Off Street ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mo/saint-louis/aventura-at-forest-park-4431-chouteau-ave-saint-louis-mo-63110--2059899003,2020-11-17
