,0
302,/c/tx/dallas/park-hollow-luxury-residences-6535-bandera-ave-dallas-tx-75225--2066468826
303,/c/tx/dallas/imt-prestonwood-15480-dallas-pkwy-dallas-tx-75248--2287346655
304,/c/tx/dallas/the-highland-4203-gilbert-ave-dallas-tx-75219--2066441317
305,/c/tx/dallas/the-sawyer-dallas-3636-mckinney-ave-dallas-tx-75204--2066302360
306,/c/tx/dallas/fisher-trails-6418-fisher-rd-dallas-tx-75214--2124079420
307,/c/tx/dallas/paseo-2510-n-henderson-ave-dallas-tx-75206--2109235188
308,/c/tx/dallas/linear-13450-esperanza-rd-dallas-tx-75240--2347105506
309,/c/tx/dallas/the-thread-13606-esperanza-rd-dallas-tx-75240--2443632260
310,/c/tx/dallas/4321-cole-ave-4321-cole-ave-dallas-tx-75205--2066312067
311,/c/tx/dallas/lone-star-gas-lofts-ii-300-s-saint-paul-st-dallas-tx-75201--2109228966
312,/c/tx/dallas/highland-hills-apartments-5850-highland-hills-dr-dallas-tx-75241--2066582044
313,/c/tx/dallas/4227-bowser-4227-bowser-ave-dallas-tx-75219--1019280203
314,/c/tx/dallas/the-francesca-4214-rawlins-st-dallas-tx-75219--2066441700
315,/c/tx/dallas/the-live-oak-manor-5103-live-oak-st-dallas-tx-75206--2066319304
316,/c/tx/dallas/the-edge-3939-rosemeade-pkwy-dallas-tx-75287--2066641668
317,/c/tx/dallas/link-apartments-9450-forest-springs-dr-dallas-tx-75243--2066593745
318,/c/tx/dallas/the-kirby-2330-kirby-st-dallas-tx-75204--1050336523
319,/c/tx/dallas/the-everly-9350-skillman-st-dallas-tx-75243--2066593273
320,/c/tx/dallas/the-james-apartments-5849-oram-st-dallas-tx-75206--1050337943
321,/c/tx/dallas/paragon-apartment-homes-4722-reiger-ave-dallas-tx-75246--2066601813
322,/c/tx/dallas/five-mile-creek-5151-village-fair-dr-dallas-tx-75224--2066462275
323,/c/tx/dallas/meadows-at-ferguson-11760-ferguson-rd-dallas-tx-75228--2066491008
324,/c/tx/dallas/windsor-station-3501-n-buckner-blvd-dallas-tx-75228--2109264864
325,/c/tx/dallas/villas-de-solamar-8350-park-ln-dallas-tx-75231--2066529477
326,/c/tx/dallas/davenport-apartments-14500-dallas-pkwy-dallas-tx-75254--2066633698
327,/c/tx/dallas/mill-house-4311-woodhollow-dr-dallas-tx-75237--2066562719
328,/c/tx/dallas/oakwood-cove-14311-skyfrost-dr-dallas-tx-75253--1002208804
329,/c/tx/dallas/cedars-park-lofts-2007-s-ervay-st-dallas-tx-75215--1001562561
330,/c/tx/dallas/westmount-place-apartments-1441-westmount-ave-dallas-tx-75211--2066345093
331,/c/tx/dallas/urban-house-apartments-1409-n-zang-blvd-dallas-tx-75203--2109230114
332,/c/tx/dallas/the-heights-at-park-lane-8066-park-ln-dallas-tx-75231--2066528595
333,/c/tx/dallas/amber-village-13965-skyfrost-dr-dallas-tx-75253--1011438426
334,/c/tx/dallas/shady-creek-15250-kleberg-rd-dallas-tx-75253--1003057168
335,/c/tx/dallas/the-view-at-kessler-park-2511-wedglea-dr-dallas-tx-75211--2066346314
336,/p/tx/dallas/6006-morningside-ave-dallas-tx-75206--1123165401
337,/p/tx/dallas/4410-newmore-ave-dallas-tx-75209--1002759096
338,/p/tx/dallas/15840-el-estado-dr-dallas-tx-75248--1121132163
339,/p/tx/dallas/6950-hillcrest-ave-dallas-tx-75205--1051688382
340,/p/tx/dallas/5124-live-oak-st-201-dallas-tx-75206--2172379140
341,/p/tx/dallas/5317-alton-ave-dallas-tx-75214--1123030424
342,/p/tx/dallas/1505-elm-st-805-dallas-tx-75201--2066281273
343,/p/tx/dallas/15846-el-estado-dr-dallas-tx-75248--1121132206
344,/p/tx/dallas/4114-ladale-dr-dallas-tx-75212--2066365118
345,/p/tx/dallas/3105-rosedale-ave-a-dallas-tx-75205--2505447839
346,/p/tx/dallas/4067-china-elm-dr-dallas-tx-75212--2066364993
347,/p/tx/dallas/5807-mccommas-blvd-h-dallas-tx-75206--2504250320
348,/p/tx/dallas/5930-ellsworth-ave-dallas-tx-75206--1123150259
349,/p/tx/dallas/4433-emerson-ave-3-dallas-tx-75205--2221098238
350,/p/tx/dallas/5704-pickfair-cir-dallas-tx-75235--2066556290
351,/p/tx/dallas/16333-lauder-ln-dallas-tx-75248--1121184882
352,/p/tx/dallas/4554-glenwick-ln-1102-dallas-tx-75205--2201145079
353,/p/tx/dallas/3215-carlisle-st-123d-dallas-tx-75204--2310609699
354,/p/tx/dallas/4229-cole-ave-103-dallas-tx-75205--2173268002
355,/p/tx/dallas/4311-bowser-ave-201-dallas-tx-75219--2433887956
356,/p/tx/dallas/4520-columbia-ave-dallas-tx-75226--1002243090
357,/p/tx/dallas/2528-merlin-st-dallas-tx-75215--1004217475
358,/p/tx/dallas/11311-lochwood-blvd-11311-dallas-tx-75218--2292014101
359,/p/tx/dallas/4239-mckinney-ave-107-dallas-tx-75205--2201050824
360,/p/tx/dallas/10824-hermosa-dr-dallas-tx-75218--1042359525
361,/p/tx/dallas/3807-vilbig-rd-dallas-tx-75212--2066364034
362,/p/tx/dallas/5456-miller-ave-dallas-tx-75206--2221101966
363,/p/tx/dallas/4501-druid-ln-114-dallas-tx-75205--2221098521
364,/p/tx/dallas/8604-baltimore-dr-1-dallas-tx-75225--2066470783
365,/p/tx/dallas/4206-hawthorne-ave-102-dallas-tx-75219--2172536644
366,/p/tx/dallas/7111-casablanca-ct-dallas-tx-75248--1123424564
367,/p/tx/dallas/4327-holland-ave-202-dallas-tx-75219--2184245160
368,/p/tx/dallas/4510-druid-ln-203-dallas-tx-75205--2066313919
369,/p/tx/dallas/4039-cole-ave-111-dallas-tx-75204--2066304325
370,/p/tx/dallas/6159-oram-st-302-dallas-tx-75214--2066370708
371,/p/tx/dallas/address-not-disclosed-dallas-tx-75243--2196834648
372,/p/tx/dallas/5543-ledgestone-dr-dallas-tx-75214--1123079166
373,/p/tx/dallas/3405-binkley-ave-c-dallas-tx-75205--2171940784
374,/p/tx/dallas/1507-mccoy-st-dallas-tx-75204--2066293693
375,/p/tx/dallas/2201-wolf-st-4205-dallas-tx-75201--2066283990
376,/p/tx/dallas/8220-towns-st-dallas-tx-75243--2066589481
377,/p/tx/dallas/4425-travis-st-108-dallas-tx-75205--2171967107
378,/p/tx/dallas/5124-live-oak-st-303-dallas-tx-75206--2194477453
379,/p/tx/dallas/5900-oram-st-7-dallas-tx-75206--2171966791
380,/p/tx/dallas/4509-swiss-ave-4-dallas-tx-75204--2171967133
381,/p/tx/dallas/5004-live-oak-st-201-dallas-tx-75206--2324637492
382,/p/tx/dallas/4501-druid-ln-224-dallas-tx-75205--2172526982
383,/p/tx/dallas/6139-reiger-ave-dallas-tx-75214--2265203624
384,/p/tx/dallas/5800-harvest-hill-rd-dallas-tx-75230--2505382626
385,/p/tx/dallas/1614-tribeca-way-dallas-tx-75204--2066293813
386,/p/tx/dallas/2801-knight-st-302-dallas-tx-75219--2406625754
387,/p/tx/dallas/4708-barstow-blvd-dallas-tx-75236--1003094751
388,/p/tx/dallas/4121-mckinney-ave-30-dallas-tx-75204--2066304748
389,/p/tx/dallas/6715-santa-fe-ave-dallas-tx-75223--2066456346
390,/p/tx/dallas/1403-romo-plz-dallas-tx-75211--1045008835
391,/p/tx/dallas/address-not-disclosed-dallas-tx-75249--2066617110
392,/p/tx/dallas/3015-bryan-st-2d-dallas-tx-75204--2179911053
393,/p/tx/dallas/10405-longmeadow-dr-dallas-tx-75238--2066564430
394,/p/tx/dallas/4145-robertson-dr-4-dallas-tx-75241--2505412831
395,/p/tx/dallas/1023-n-madison-ave-1023-dallas-tx-75208--2505694446
396,/p/tx/dallas/7621-mccallum-blvd-112-dallas-tx-75252--2066626121
397,/p/tx/dallas/11036-joymeadow-dr-dallas-tx-75218--2066424861
398,/p/tx/dallas/13631-flagstone-ln-dallas-tx-75240--2066571904
399,/p/tx/dallas/2803-rio-branco-st-201j-dallas-tx-75234--2066547476
400,/p/tx/dallas/8110-skillman-st-2013-dallas-tx-75231--2066529016
401,/p/tx/dallas/4317-hartford-st-205-dallas-tx-75219--2201051954
402,/p/tx/dallas/8560-park-ln-87-dallas-tx-75231--2220798867
403,/p/tx/dallas/6508-saint-moritz-ave-dallas-tx-75214--1003415345
404,/p/tx/dallas/7043-arboreal-dr-dallas-tx-75231--2066526574
405,/p/tx/dallas/1813-clarence-st-10-dallas-tx-75215--2066379526
406,/p/tx/dallas/1910-euclid-ave-dallas-tx-75206--2066317098
407,/p/tx/dallas/3221-elizabeth-st-dallas-tx-75204--1040080841
408,/p/tx/dallas/5881-bluffman-dr-dallas-tx-75241--2066582054
409,/p/tx/dallas/4751-bradford-dr-b-dallas-tx-75219--2174691997
410,/p/tx/dallas/4732-needle-leaf-ln-dallas-tx-75236--2066559537
411,/p/tx/dallas/1503-n-garrett-ave-111-dallas-tx-75206--2109234775
412,/p/tx/dallas/3720-knight-st-dallas-tx-75219--2504696429
413,/p/tx/dallas/409-n-beacon-st-dallas-tx-75214--1003827083
414,/p/tx/dallas/5837-lindenshire-ln-dallas-tx-75230--2066518269
415,/p/tx/dallas/4046-saint-christopher-ln-dallas-tx-75287--2066641998
416,/p/tx/dallas/1503-saltillo-plz-dallas-tx-75211--1121054121
417,/p/tx/farmers-branch/2631-springvale-dr-farmers-branch-tx-75234--2066546922
418,/p/tx/dallas/4606-capitol-ave-dallas-tx-75204--2066306013
419,/p/tx/dallas/12214-galva-dr-dallas-tx-75243--1120756973
420,/p/tx/dallas/7340-skillman-st-708-dallas-tx-75231--2201143616
421,/p/tx/dallas/8109-skillman-st-2027c-dallas-tx-75231--2066528978
422,/p/tx/dallas/4802-w-mockingbird-ln-dallas-tx-75209--1122864872
423,/p/tx/dallas/4112-bowser-ave-111-dallas-tx-75219--2066440513
424,/p/tx/dallas/810-n-buckner-blvd-dallas-tx-75218--1123611824
425,/p/tx/dallas/2647-elsie-faye-heggins-st-dallas-tx-75215--2479784935
426,/p/tx/dallas/3719-softcloud-dr-dallas-tx-75241--2066579453
427,/p/tx/dallas/9713-brierwood-ln-dallas-tx-75217--1002479924
428,/p/tx/dallas/6103-morningside-ave-dallas-tx-75214--1004959648
429,/p/tx/dallas/4040-n-hall-st-108-dallas-tx-75219--2109259069
430,/p/tx/dallas/5841-sandhurst-ln-d-dallas-tx-75206--2066325542
431,/p/tx/dallas/4211-holland-ave-207-dallas-tx-75219--2171968020
432,/p/tx/dallas/1503-n-garrett-ave-210-dallas-tx-75206--2201142585
433,/p/tx/dallas/2702-douglas-ave-110-dallas-tx-75219--2066433341
434,/p/tx/dallas/2627-douglas-ave-209-dallas-tx-75219--2066433125
435,/p/tx/dallas/address-not-disclosed-dallas-tx-75234--2504759429
436,/p/tx/dallas/9110-boundbrook-ave-dallas-tx-75243--1003996011
437,/p/tx/dallas/2255-nantucket-village-dr-dallas-tx-75227--2066474997
438,/p/tx/dallas/10624-ravenscroft-dr-dallas-tx-75230--1137571001
439,/p/tx/dallas/10532-berry-knoll-dr-dallas-tx-75230--2066513913
440,/p/tx/dallas/2235-stovall-dr-dallas-tx-75216--2066391807
441,/p/tx/dallas/5117-dillard-ln-dallas-tx-75209--2066337333
442,/p/tx/dallas/11233-park-central-pl-dallas-tx-75230--2221078093
443,/p/tx/dallas/8560-park-ln-75-dallas-tx-75231--2221110280
444,/p/tx/dallas/8005-rothington-rd-25-dallas-tx-75227--2497711750
445,/p/tx/dallas/9825-park-lane-ct-9825-dallas-tx-75220--2066452146
446,/p/tx/dallas/4174-saranac-dr-dallas-tx-75220--2066450483
447,/p/tx/dallas/6671-mountain-trl-dallas-tx-75236--2066561085
448,/p/tx/dallas/7204-meadow-lake-ave-dallas-tx-75214--2066377217
449,/p/tx/dallas/2452-creekglen-dr-dallas-tx-75227--2066475463
450,/p/tx/dallas/18921-tupelo-ln-dallas-tx-75287--1001658823
451,/p/tx/dallas/2923-harbinger-ln-dallas-tx-75287--2066640629
452,/p/tx/dallas/4136-creekdale-dr-dallas-tx-75229--2066511519
453,/p/tx/dallas/2201-wolf-st-2104-dallas-tx-75201--2066283955
454,/p/tx/dallas/5818-e-university-blvd-103a-dallas-tx-75206--2109236270
455,/p/tx/dallas/6125-tremont-st-b-dallas-tx-75214--2379706997
456,/p/tx/dallas/4627-worth-st-dallas-tx-75246--1122828161
457,/p/tx/dallas/725-lowell-st-dallas-tx-75214--2066377578
458,/p/tx/dallas/9718-twin-creek-dr-dallas-tx-75228--1123858326
459,/p/tx/dallas/5300-keller-springs-rd-2079-dallas-tx-75248--2174775536
460,/p/tx/dallas/9737-whitehurst-dr-52-dallas-tx-75243--2171966809
461,/p/tx/dallas/4837-cedar-springs-rd-108-dallas-tx-75219--2201055833
462,/p/tx/dallas/9610-glengreen-dr-dallas-tx-75217--1123848425
463,/p/tx/dallas/809-kirkwood-dr-dallas-tx-75218--1005161601
464,/p/tx/dallas/3409-haynie-ave-dallas-tx-75205--2066308300
465,/p/tx/dallas/6520-starling-cir-dallas-tx-75209--2066338953
466,/p/tx/dallas/4610-cedar-springs-rd-dallas-tx-75219--1001730527
467,/p/tx/dallas/5705-trailwood-dr-dallas-tx-75241--1142881639
468,/p/tx/dallas/9730-whitehurst-dr-45-dallas-tx-75243--2066595469
469,/p/tx/dallas/5908-martel-ave-5908-dallas-tx-75206--2414322307
470,/p/tx/dallas/5807-burgundy-rd-dallas-tx-75230--2066518000
471,/p/tx/dallas/3425-pinebrook-dr-dallas-tx-75241--1001988313
472,/p/tx/dallas/5326-fleetwood-oaks-ave-248-dallas-tx-75235--2181293199
473,/p/tx/dallas/6646-e-lovers-ln-904-dallas-tx-75214--2109250784
474,/p/tx/dallas/3883-turtle-creek-blvd-2014-dallas-tx-75219--2180479102
475,/p/tx/dallas/1018-pavillion-st-dallas-tx-75204--1018135510
476,/p/tx/dallas/3321-arizona-ave-dallas-tx-75216--2066397542
477,/p/tx/dallas/9805-grady-ln-dallas-tx-75217--2066422607
478,/p/tx/dallas/12248-ortega-st-dallas-tx-75253--1003437355
479,/p/tx/dallas/4034-rawlins-st-108-dallas-tx-75219--2066440060
480,/p/tx/dallas/6529-e-mockingbird-ln-1-2-dallas-tx-75214--2504671724
481,/p/tx/dallas/10633-sandpiper-ln-dallas-tx-75230--1009608111
482,/p/tx/dallas/8612-cherry-hill-dr-dallas-tx-75243--1003094437
483,/p/tx/dallas/12560-montego-plz-dallas-tx-75230--2066516591
484,/p/tx/dallas/2710-community-dr-201-dallas-tx-75220--2201078139
485,/p/tx/dallas/3408-spring-ave-dallas-tx-75215--2066384816
486,/p/tx/dallas/5440-singing-hills-dr-dallas-tx-75241--1003421775
487,/p/tx/dallas/13911-creek-crossing-dr-dallas-tx-75253--2066628565
488,/p/tx/dallas/9600-royal-ln-704-dallas-tx-75243--2066594180
489,/p/tx/dallas/10202-cayuga-dr-dallas-tx-75228--2066487483
490,/p/tx/dallas/3719-miles-st-106-dallas-tx-75209--2171968280
491,/p/tx/dallas/366-n-jim-miller-rd-2099-dallas-tx-75217--2505092401
492,/p/tx/dallas/2848-woodside-st-6c-dallas-tx-75204--2066296849
493,/p/tx/dallas/2128-ashby-st-1101-dallas-tx-75204--2504998577
494,/p/tx/dallas/10451-fern-dr-dallas-tx-75228--1003998049
495,/p/tx/dallas/3605-brown-st-102-dallas-tx-75219--2171869950
496,/p/tx/dallas/4419-normandy-ave-dallas-tx-75205--2372129014
497,/p/tx/dallas/4040-avondale-ave-101-dallas-tx-75219--2180625079
498,/p/tx/dallas/2307-kirby-st-b-dallas-tx-75204--2419946234
499,/p/tx/dallas/3752-seguin-dr-dallas-tx-75220--2066449026
500,/p/tx/dallas/3225-turtle-creek-blvd-1907a-dallas-tx-75219--2066435687
501,/p/tx/dallas/5806-birchbrook-dr-209-dallas-tx-75206--2066324937
502,/p/tx/dallas/2128-ashby-st-1304-dallas-tx-75204--2505778986
503,/p/tx/dallas/12480-abrams-rd-102-dallas-tx-75243--2201134393
504,/p/tx/dallas/3045-park-ln-1060-dallas-tx-75220--2201086629
505,/p/tx/dallas/2602-kings-rd-a-dallas-tx-75219--2308771920
506,/p/tx/dallas/5735-richmond-ave-j-dallas-tx-75206--2066324440
507,/p/tx/dallas/318-n-jim-miller-rd-1011-dallas-tx-75217--2505441729
508,/p/tx/dallas/376-n-jim-miller-rd-1080-dallas-tx-75217--2505441724
509,/p/tx/dallas/4230-travis-st-15-dallas-tx-75205--2066311184
510,/p/tx/dallas/4804-mckinney-ave-624-dallas-tx-75205--2501972680
511,/p/tx/dallas/933-w-8th-st-dallas-tx-75208--2425063208
512,/p/tx/dallas/8209-southwestern-blvd-4305-dallas-tx-75206--2502465763
513,/p/tx/dallas/6326-rincon-way-dallas-tx-75214--2365746592
514,/p/tx/dallas/3225-turtle-creek-blvd-638-dallas-tx-75219--2191197487
515,/p/tx/dallas/5829-e-mockingbird-ln-dallas-tx-75206--2109236400
516,/p/tx/dallas/9535-riverton-ave-dallas-tx-75218--2066431175
517,/p/tx/dallas/1922-moser-ave-dallas-tx-75206--1121382293
518,/p/tx/dallas/7904-royal-ln-126-dallas-tx-75230--2066523874
519,/p/tx/dallas/4111-newton-ave-5-dallas-tx-75219--2066440505
520,/p/tx/dallas/9737-whitehurst-dr-10-dallas-tx-75243--2201156348
521,/p/tx/dallas/4950-cedar-springs-rd-202-dallas-tx-75235--2066554415
522,/p/tx/dallas/3910-buena-vista-st-9-dallas-tx-75204--2172526688
523,/p/tx/dallas/5320-e-mockingbird-ln-l302-dallas-tx-75206--2109235560
524,/p/tx/dallas/3500-routh-st-3-dallas-tx-75219--2066436788
525,/p/tx/dallas/4748-old-bent-tree-ln-605-dallas-tx-75287--2066643809
526,/p/tx/dallas/7151-gaston-ave-904-dallas-tx-75214--2066377061
527,/p/tx/dallas/8201-southwestern-blvd-4209-dallas-tx-75206--2501262661
528,/p/tx/dallas/509-elm-st-301-dallas-tx-75202--2190760374
529,/p/tx/dallas/7320-campbell-rd-dallas-tx-75248--2066613196
530,/p/tx/dallas/5115-mission-ave-5115-dallas-tx-75206--2505694445
531,/p/tx/dallas/5837-e-university-blvd-5837a-dallas-tx-75206--2109236441
532,/p/tx/dallas/5916-gaston-ave-201-dallas-tx-75214--2201140495
533,/p/tx/dallas/3400-welborn-st-317-dallas-tx-75219--2066436204
534,/p/tx/dallas/6771-e-mockingbird-ln-dallas-tx-75214--1123342029
535,/p/tx/highland-park/4242-lomo-alto-dr-n53-highland-park-tx-75219--2066442249
536,/p/tx/dallas/4051-mcewen-rd-3105-dallas-tx-75244--2496741138
537,/p/tx/dallas/5511-martel-ave-dallas-tx-75206--2345244037
538,/p/tx/dallas/6301-velasco-ave-dallas-tx-75214--2066371944
539,/p/tx/dallas/4028-o-b-crowe-dr-dallas-tx-75227--2066478313
540,/p/tx/dallas/1359-springlake-dr-dallas-tx-75217--2066406285
541,/p/tx/dallas/7206-walling-ln-7206-dallas-tx-75231--2505694535
542,/p/tx/dallas/849-n-van-buren-ave-dallas-tx-75208--2109243482
543,/p/tx/dallas/5626-preston-oaks-rd-35c-dallas-tx-75254--2066635524
544,/p/tx/dallas/6107-balcony-ln-dallas-tx-75241--2066582393
545,/p/tx/dallas/2620-thomas-ave-dallas-tx-75204--2066294941
546,/p/tx/farmers-branch/3304-scarlet-oak-ct-farmers-branch-tx-75234--2066549838
547,/p/tx/dallas/7474-fair-oaks-ave-7409-dallas-tx-75231--2171832268
548,/p/tx/dallas/9823-walnut-st-201-dallas-tx-75243--2201150038
549,/p/tx/dallas/1310-michigan-ave-dallas-tx-75216--2066387689
550,/p/tx/dallas/2200-moser-ave-203-dallas-tx-75206--2502889903
551,/p/tx/dallas/3607-rickshaw-dr-dallas-tx-75229--2066509966
552,/p/tx/dallas/4316-hartford-st-8-dallas-tx-75219--2505754419
553,/p/tx/dallas/4524-emerson-ave-5-dallas-tx-75205--2066314175
554,/p/tx/dallas/2120-helsminster-dr-dallas-tx-75201--2066283620
555,/p/tx/dallas/8410-ellery-dr-dallas-tx-75243--2066589820
556,/p/tx/dallas/4235-holland-ave-b-dallas-tx-75219--2066442055
557,/p/tx/dallas/4712-abbott-ave-dallas-tx-75205--1003860900
558,/p/tx/dallas/4242-buena-vista-st-16-dallas-tx-75205--2066311396
559,/p/tx/dallas/4554-glenwick-ln-2209-dallas-tx-75205--2066314459
560,/p/tx/dallas/6644-airline-rd-dallas-tx-75205--2066316340
561,/p/tx/dallas/4310-sylvester-st-dallas-tx-75219--2287444247
562,/p/tx/dallas/5705-buffridge-trl-dallas-tx-75252--1123110631
563,/p/tx/dallas/4045-mcewen-rd-18123-dallas-tx-75244--2501510465
564,/p/tx/dallas/4107-bowser-ave-204-dallas-tx-75219--2066440384
565,/p/tx/dallas/5118-elsby-ave-dallas-tx-75209--2066337335
566,/p/tx/dallas/7231-casa-loma-ave-dallas-tx-75214--2066377455
567,/p/tx/farmers-branch/13442-emeline-st-farmers-branch-tx-75234--2066543976
568,/p/tx/dallas/4009-glenridge-rd-dallas-tx-75220--2066449923
569,/p/tx/dallas/1910-park-ave-106-dallas-tx-75215--2505703101
570,/p/tx/dallas/3030-bryan-st-311-dallas-tx-75204--2066298211
571,/p/tx/dallas/5427-melrose-ave-dallas-tx-75206--1046172426
572,/p/tx/dallas/4033-gilbert-ave-210-dallas-tx-75219--2066440041
573,/p/tx/dallas/5518-bonita-ave-dallas-tx-75206--1023280996
574,/p/tx/dallas/4047-mcewen-rd-17118-dallas-tx-75244--2504406618
575,/p/tx/dallas/4429-greenbrier-dr-dallas-tx-75225--1001889323
576,/p/tx/dallas/3707-miles-st-4-dallas-tx-75209--2172744022
577,/p/tx/dallas/5705-lewis-st-dallas-tx-75206--1150383924
578,/p/tx/dallas/3025-bryan-st-2f-dallas-tx-75204--2179920757
579,/p/tx/dallas/4121-stanhope-st-dallas-tx-75205--2066310622
580,/p/tx/dallas/address-not-disclosed-dallas-tx-75204--2461113941
581,/p/tx/dallas/4135-swiss-ave-dallas-tx-75204--1151205230
582,/p/tx/dallas/6115-rincon-way-dallas-tx-75214--2066370127
583,/p/tx/dallas/11528-sinclair-ave-dallas-tx-75218--1002512319
584,/p/tx/dallas/6531-meadow-rd-dallas-tx-75230--1123304681
585,/p/tx/dallas/4851-cedar-springs-rd-292-dallas-tx-75219--2172053334
586,/c/tx/dallas/3829-roseland-ave-3829-roseland-ave-dallas-tx-75204--2066303462
587,/p/tx/dallas/4925-camdale-ct-dallas-tx-75206--2355426332
588,/p/tx/dallas/4120-helsminster-dr-dallas-tx-75201--2497720042
589,/p/tx/dallas/8405-thackery-st-dallas-tx-75225--1006106570
590,/p/tx/dallas/4230-university-blvd-dallas-tx-75205--2066311210
591,/p/tx/dallas/5934-sandhurst-ln-207-dallas-tx-75206--2066326447
592,/p/tx/dallas/4033-centenary-ave-dallas-tx-75225--1122612834
593,/p/tx/dallas/4612-capitol-ave-dallas-tx-75204--2066306038
594,/p/tx/dallas/3108-carmel-st-dallas-tx-75204--2066298752
595,/p/tx/dallas/4613-steel-st-dallas-tx-75219--1151016099
596,/p/tx/dallas/1021-pavillion-st-1-dallas-tx-75204--2315211289
597,/p/tx/dallas/3444-shenandoah-st-dallas-tx-75205--2066308765
598,/p/tx/dallas/2841-trailhouse-dr-dallas-tx-75237--1008258852
599,/p/tx/dallas/509-elm-st-na-dallas-tx-75202--2501505024
600,/p/tx/dallas/4242-buena-vista-st-1-dallas-tx-75205--2066311393
601,/p/tx/dallas/3943-n-hall-st-dallas-tx-75219--1002202752
602,/p/tx/dallas/5707-lewis-st-dallas-tx-75206--2066324114
603,/p/tx/dallas/4331-mckinney-ave-dallas-tx-75205--2374381541
604,/p/tx/dallas/4115-swiss-ave-dallas-tx-75204--2287988523
605,/p/tx/dallas/13330-emily-rd-204-dallas-tx-75240--2287948277
606,/p/tx/dallas/6628-hillcrest-ave-8-dallas-tx-75205--2503710628
607,/p/tx/dallas/4100-emerson-ave-2-dallas-tx-75205--2475974476
608,/p/tx/dallas/5631-longview-st-dallas-tx-75206--1123095323
609,/p/tx/dallas/6514-del-norte-ln-dallas-tx-75225--1042568130
610,/p/tx/dallas/4246-cole-ave-1-dallas-tx-75205--2481277583
611,/p/tx/dallas/3638-granada-ave-dallas-tx-75205--1001663591
612,/p/tx/dallas/4040-mcewen-rd-10107-dallas-tx-75244--2487937955
613,/p/tx/dallas/2472-worthington-st-dallas-tx-75204--2066294494
614,/p/tx/dallas/725-edgedale-dr-dallas-tx-75232--2066536767
615,/p/tx/dallas/1510-n-washington-ave-502-dallas-tx-75204--2484620733
616,/p/tx/dallas/2001-redman-cir-dallas-tx-75223--2066453556
617,/p/tx/dallas/4142-normandy-ave-dallas-tx-75205--1003499752
618,/p/tx/dallas/4137-normandy-ave-dallas-tx-75205--1142266144
619,/p/tx/dallas/4422-sycamore-st-3-dallas-tx-75204--2180852830
620,/p/tx/dallas/12816-midway-rd-1051-dallas-tx-75244--2201104685
621,/p/tx/dallas/5717-mccommas-blvd-e-dallas-tx-75206--1017482649
622,/p/tx/university-park/4149-w-lovers-ln-j-university-park-tx-75205--2444257053
623,/p/tx/dallas/2627-douglas-ave-222-dallas-tx-75219--2066433138
624,/p/tx/dallas/3314-daniel-ave-4-dallas-tx-75205--2483321359
625,/p/tx/dallas/3314-daniel-ave-7-dallas-tx-75205--2066308088
626,/p/tx/dallas/11346-earlywood-dr-dallas-tx-75218--2066425542
627,/p/tx/dallas/3423-latimer-st-dallas-tx-75215--2066384872
628,/p/tx/dallas/9718-summerwood-cir-dallas-tx-75243--1123858322
629,/p/tx/dallas/5939-oram-st-205-dallas-tx-75206--2066326509
630,/p/tx/dallas/4627-manett-st-dallas-tx-75204--2066306111
631,/p/tx/dallas/8220-agarito-way-dallas-tx-75252--2391822410
632,/p/tx/dallas/3003-appaloosa-dr-dallas-tx-75237--1008218162
633,/p/tx/dallas/4149-w-lovers-ln-h-dallas-tx-75205--2458811250
634,/p/tx/dallas/12888-montfort-dr-f-dallas-tx-75230--2125559681
635,/p/tx/dallas/2628-pennsylvania-ave-202-dallas-tx-75215--2345279824
636,/p/tx/dallas/3817-bowser-ave-b-dallas-tx-75219--2066438341
637,/p/tx/dallas/6335-w-northwest-hwy-1611-dallas-tx-75225--2109263507
638,/p/tx/dallas/5001-bowser-ave-222-dallas-tx-75209--2066337064
639,/p/tx/dallas/4508-abbott-ave-17-dallas-tx-75205--2201320557
640,/p/tx/dallas/602-griffith-ave-b-dallas-tx-75208--2503882724
641,/p/tx/dallas/509-elm-st-603-dallas-tx-75202--2181175738
642,/p/tx/dallas/648-n-tyler-st-dallas-tx-75208--1123292516
643,/p/tx/dallas/4643-bryan-st-dallas-tx-75204--2468508421
644,/p/tx/dallas/5011-san-jacinto-st-dallas-tx-75206--1050339153
645,/p/tx/dallas/4414-cowan-ave-dallas-tx-75209--1050633473
646,/p/tx/dallas/3724-binkley-ave-dallas-tx-75205--1003509027
647,/p/tx/dallas/7051-chantilly-ln-dallas-tx-75214--1123403170
648,/p/tx/dallas/4626-san-jacinto-st-c-dallas-tx-75204--2343692181
649,/p/tx/dallas/1809-caddo-st-b-dallas-tx-75204--2439055375
650,/p/tx/farmers-branch/1660-coventry-ct-farmers-branch-tx-75230--2360815693
651,/p/tx/dallas/8802-vista-oaks-cir-dallas-tx-75243--2066591045
652,/c/tx/dallas/the-brix-apartments-5146-vandelia-st-dallas-tx-75235--2066555132
653,/p/tx/dallas/10417-shadow-bend-dr-dallas-tx-75230--2066513686
654,/p/tx/dallas/10407-pagewood-dr-dallas-tx-75230--2177339902
655,/p/tx/dallas/7070-briarmeadow-dr-dallas-tx-75230--1001813871
656,/p/tx/dallas/1921-w-10th-st-dallas-tx-75208--1046571753
